bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh
family.Lactobacillaceae.id.1836,Weighted mode,7,0.0719278901658922,0.143388716016297,0.633799789370846,-0.209113993226051,0.352969773557835,1.07457785363917,0.811302747354518,1.42328812184731,OK,方法成功运行
family.Methanobacteriaceae.id.121,Inverse variance weighted,10,-0.0923043087946192,0.0442411247025466,0.0369431696843185,-0.179016913211611,-0.0055917043776279,0.911827630154404,0.836091758280617,0.994423900102534,OK,方法成功运行
family.Methanobacteriaceae.id.121,Weighted median,10,-0.11157963028026,0.054807899283701,0.0417673103025486,-0.219003112876314,-0.00415614768420557,0.894420165638982,0.80331921751637,0.995852477144756,OK,方法成功运行
family.Methanobacteriaceae.id.121,MR Egger,10,-0.264924226914355,0.185217091972007,0.190491724919378,-0.627949727179488,0.0981012733507783,0.767264085740546,0.533684879672762,1.10307449150188,OK,方法成功运行
family.Methanobacteriaceae.id.121,Weighted mode,10,-0.148006145684269,0.0964569790410308,0.159294681071038,-0.337061824604689,0.0410495332361517,0.862425814728996,0.713864704135261,1.04190371312999,OK,方法成功运行
family.Oxalobacteraceae.id.2966,Inverse variance weighted,14,0.0186929532543586,0.0434494201204732,0.667033208686889,-0.0664679101817689,0.103853816690486,1.01886876024712,0.935692941590984,1.1094382617041,OK,方法成功运行
family.Oxalobacteraceae.id.2966,Weighted median,14,-0.00242585127000527,0.0597556462288087,0.967617825568157,-0.11954691787847,0.11469521533846,0.997577088729373,0.887322375559029,1.12153155985817,OK,方法成功运行
family.Oxalobacteraceae.id.2966,MR Egger,14,0.22833573444478,0.178950796069849,0.226110942356251,-0.122407825852123,0.579079294741684,1.25650710734107,0.884787455714772,1.78439477255381,OK,方法成功运行
family.Oxalobacteraceae.id.2966,Weighted mode,14,0.00183995426940925,0.081390559697521,0.982307484576968,-0.157685542737732,0.16136545127655,1.00184164802392,0.854118323453505,1.17511433738714,OK,方法成功运行
family.Pasteurellaceae.id.3689,Inverse variance weighted,14,-0.0436064237038835,0.0585531579181922,0.456433612763299,-0.15837061322354,0.0711577658157733,0.957330665994092,0.853533392581034,1.0737506136477,OK,方法成功运行
family.Pasteurellaceae.id.3689,Weighted median,14,-0.115509780580316,0.0766835172323634,0.131985498392643,-0.265809474355748,0.0347899131951167,0.890911858559479,0.766585167721328,1.03540216161662,OK,方法成功运行
family.Pasteurellaceae.id.3689,MR Egger,14,-0.167543789164569,0.129137086413381,0.218877962141236,-0.420652478534795,0.0855649002056581,0.845739582248234,0.656618250700051,1.08933225693747,OK,方法成功运行
family.Pasteurellaceae.id.3689,Weighted mode,14,-0.163989201624331,0.101388800413751,0.129781396684021,-0.362711250435282,0.0347328471866207,0.848751186964889,0.695787312779498,1.03534307703395,OK,方法成功运行
family.Peptococcaceae.id.2024,Inverse variance weighted,8,-0.0301081697729867,0.0980852284250211,0.758874376987293,-0.222355217486028,0.162138877940055,0.97034056635269,0.800630915715972,1.17602355370909,OK,方法成功运行
family.Peptococcaceae.id.2024,Weighted median,8,-0.104600043420156,0.103020491548384,0.309947402594892,-0.306520206854989,0.0973201200146772,0.900684685322996,0.736003645710157,1.10221315764359,OK,方法成功运行
family.Peptococcaceae.id.2024,MR Egger,8,-0.221104062421477,0.230173433381776,0.373849993165716,-0.672243991849758,0.230035867006804,0.801633256051846,0.510561595299517,1.25864515295417,OK,方法成功运行
family.Peptococcaceae.id.2024,Weighted mode,8,-0.110911782509754,0.114322925026172,0.36428532908325,-0.334984715561052,0.113161150541543,0.89501770166184,0.715349019977425,1.11981237677983,OK,方法成功运行
family.Peptostreptococcaceae.id.2042,Inverse variance weighted,14,0.0075961650522545,0.0969171550193626,0.937527436536753,-0.182361458785696,0.197553788890205,1.00762508910491,0.833300082336944,1.21841860059141,OK,方法成功运行
family.Peptostreptococcaceae.id.2042,Weighted median,14,0.0113566480127678,0.102872639019027,0.912095940792751,-0.190273724464525,0.212987020490061,1.01142137955216,0.826732805974404,1.23736859070145,OK,方法成功运行
family.Peptostreptococcaceae.id.2042,MR Egger,14,-0.0412191974829329,0.228005365148166,0.859556225173763,-0.488109713173339,0.405671318207473,0.959618760875497,0.613785528990485,1.50030934704311,OK,方法成功运行
family.Peptostreptococcaceae.id.2042,Weighted mode,14,-0.0307722633556333,0.122468287889731,0.805535589605837,-0.270810107619507,0.20926558090824,0.969696383332173,0.76276132521748,1.23277235586033,OK,方法成功运行
family.Porphyromonadaceae.id.943,Inverse variance weighted,8,0.0400236165420638,0.115710129211558,0.729421227618939,-0.18676823671259,0.266815469796718,1.04083535483407,0.829635993270654,1.30579946465648,OK,方法成功运行
family.Porphyromonadaceae.id.943,Weighted median,8,-0.019309168011824,0.162059831026918,0.905157793787512,-0.336946436824584,0.298328100800936,0.980876059858252,0.713947080151269,1.34760386526015,OK,方法成功运行
family.Porphyromonadaceae.id.943,MR Egger,8,0.419186617073376,0.47147879733129,0.408184023460579,-0.504911825695951,1.3432850598427,1.52072412139647,0.603558791457252,3.83160992123643,OK,方法成功运行
family.Porphyromonadaceae.id.943,Weighted mode,8,-0.103457579086694,0.272132738360595,0.715089419956229,-0.636837746273459,0.429922588100071,0.901714273473556,0.528962495679378,1.53713852612867,OK,方法成功运行
family.Prevotellaceae.id.960,Inverse variance weighted,15,0.106564251073809,0.0740974222491135,0.150387504437516,-0.0386666965344533,0.251795198682072,1.11244940021805,0.962071317417673,1.28633256770114,OK,方法成功运行
family.Prevotellaceae.id.960,Weighted median,15,0.13907275260054,0.0980007845309331,0.155870342030153,-0.0530087850800893,0.331154290281169,1.14920770481142,0.94837168092453,1.39257463646579,OK,方法成功运行
family.Prevotellaceae.id.960,MR Egger,15,0.185500457895868,0.26781494395405,0.500719466046272,-0.339416832254069,0.710417748045806,1.20382075099956,0.712185525311956,2.03484113202435,OK,方法成功运行
family.Prevotellaceae.id.960,Weighted mode,15,0.260707446643612,0.167828419377423,0.142632680212606,-0.0682362553361373,0.589651148623361,1.2978479201234,0.93403977562655,1.80335920131318,OK,方法成功运行
family.Rhodospirillaceae.id.2717,Inverse variance weighted,14,-0.112990673577467,0.0618419126457927,0.0676864004470793,-0.23420082236322,0.00821947520828714,0.893158990055302,0.791202908702147,1.00825334783611,OK,方法成功运行
family.Rhodospirillaceae.id.2717,Weighted median,14,-0.0745229831466813,0.0818101117231012,0.362334202245228,-0.23487080212396,0.0858248358305971,0.928186141175606,0.790672996301792,1.08961545000283,OK,方法成功运行
family.Rhodospirillaceae.id.2717,MR Egger,14,-0.430107938526287,0.317134329943428,0.199995257641578,-1.05169122521541,0.191475348162831,0.650438883519611,0.34934642573748,1.21103497853491,OK,方法成功运行
family.Rhodospirillaceae.id.2717,Weighted mode,14,-0.0545006279160387,0.148611865112866,0.719719411613732,-0.345779883537257,0.23677862770518,0.946957914247576,0.707668239393703,1.26716057248012,OK,方法成功运行
family.Rikenellaceae.id.967,Inverse variance weighted,17,0.00286995338964273,0.0738950186827453,0.969019346792554,-0.141964283228538,0.147704190007823,1.00287407564849,0.867652245669461,1.15916995158792,OK,方法成功运行
family.Rikenellaceae.id.967,Weighted median,17,0.0375927123432077,0.099920314162637,0.706748201625175,-0.158251103415561,0.233436528101976,1.03830825661098,0.853635404288464,1.26293266461358,OK,方法成功运行
family.Rikenellaceae.id.967,MR Egger,17,0.0335416482534427,0.224435692452138,0.883190356778668,-0.406352308952748,0.473435605459633,1.0341105117261,0.666075461734481,1.60550059549965,OK,方法成功运行
family.Rikenellaceae.id.967,Weighted mode,17,0.0153045287361141,0.170257704946776,0.929489983071011,-0.318400572959568,0.349009630431796,1.01542224278873,0.727311388779554,1.41766284298156,OK,方法成功运行
family.Ruminococcaceae.id.2050,Inverse variance weighted,8,-0.0586670131077092,0.0957913684851302,0.540242904047566,-0.246418095338564,0.129084069123146,0.943020730424095,0.781595375220046,1.13778577279737,OK,方法成功运行
family.Ruminococcaceae.id.2050,Weighted median,8,0.0527119436480661,0.125338812748387,0.674079597592398,-0.192952129338772,0.298376016634904,1.05412595370463,0.824521443581087,1.34766843837024,OK,方法成功运行
family.Ruminococcaceae.id.2050,MR Egger,8,0.117169081921177,0.203707955914056,0.586075070039128,-0.282098511670373,0.516436675512728,1.1243095140328,0.75419938343233,1.67604470530317,OK,方法成功运行
family.Ruminococcaceae.id.2050,Weighted mode,8,0.0875199492247962,0.148423885389516,0.573948546932261,-0.203390866138655,0.378430764588248,1.09146403808722,0.815959248247193,1.45999172017076,OK,方法成功运行
family.Streptococcaceae.id.1850,Inverse variance weighted,12,-0.0954868618309215,0.105078386144888,0.363497789656075,-0.301440498674903,0.11046677501306,0.90893030325523,0.739751841259952,1.11679924279544,OK,方法成功运行
family.Streptococcaceae.id.1850,Weighted median,12,-0.0942839765068942,0.126928312434724,0.457595018432384,-0.343063468878953,0.154495515865164,0.910024300021996,0.709593173047746,1.1670690447508,OK,方法成功运行
family.Streptococcaceae.id.1850,MR Egger,12,-0.0162318215397074,0.44697418738528,0.97174596930104,-0.892301228814856,0.859837585735441,0.983899204586743,0.40971182641293,2.3627769138662,OK,方法成功运行
family.Streptococcaceae.id.1850,Weighted mode,12,-0.265206167726357,0.255435919230212,0.321438315946348,-0.765860569417574,0.235448233964859,0.767047793173476,0.464933651083377,1.26547587089322,OK,方法成功运行
family.Veillonellaceae.id.2172,Inverse variance weighted,19,0.0285391741552134,0.0752255626892231,0.704404711345925,-0.118902928715664,0.175981277026091,1.02895031830449,0.887893985588382,1.19241573287301,OK,方法成功运行
family.Veillonellaceae.id.2172,Weighted median,19,-0.0221956822938995,0.0925223579715812,0.810411395454428,-0.203539503918199,0.1591481393304,0.978048829485981,0.81583797488946,1.17251162890341,OK,方法成功运行
family.Veillonellaceae.id.2172,MR Egger,19,0.118860737938207,0.167603624288309,0.487827190837746,-0.209642365666879,0.447363841543293,1.12621306861305,0.810874190570414,1.56418331063489,OK,方法成功运行
family.Veillonellaceae.id.2172,Weighted mode,19,-0.0682812088856333,0.161418781952576,0.677301156480921,-0.384662021512682,0.248099603741415,0.933997788167014,0.680680652749439,1.28158757675457,OK,方法成功运行
family.Verrucomicrobiaceae.id.4036,Inverse variance weighted,10,-0.0393994344494879,0.0831980666124441,0.635812350541102,-0.202467645009878,0.123668776110902,0.961366629493743,0.816712906908665,1.13164098238932,OK,方法成功运行
family.Verrucomicrobiaceae.id.4036,Weighted median,10,-0.0867848949719638,0.110920048326204,0.433973976763834,-0.304188189691324,0.130618399747396,0.916874298694433,0.737722021706878,1.13953285230847,OK,方法成功运行
family.Verrucomicrobiaceae.id.4036,MR Egger,10,-0.300638291669755,0.28529342820763,0.322764732362282,-0.85981341095671,0.2585368276172,0.740345513461244,0.423241047092597,1.29503384198527,OK,方法成功运行
family.Verrucomicrobiaceae.id.4036,Weighted mode,10,-0.191216899049021,0.202208715926393,0.369026104864612,-0.587545982264751,0.20511218416671,0.825953420209839,0.55568928422431,1.22766278156437,OK,方法成功运行
family.Victivallaceae.id.2255,Inverse variance weighted,9,0.0530764795811866,0.0660846538768533,0.421882882975943,-0.0764494420174458,0.182602401179819,1.05451029054083,0.926399750007251,1.20033706059161,OK,方法成功运行
family.Victivallaceae.id.2255,Weighted median,9,0.00964206724831498,0.0721207740187253,0.893645070847201,-0.131714649828387,0.150998784325017,1.00968870174253,0.876591094814015,1.16299524425674,OK,方法成功运行
family.Victivallaceae.id.2255,MR Egger,9,-0.336913123987465,0.264265176869577,0.243026022295706,-0.854872870651836,0.181046622676906,0.713970864150215,0.425337260493973,1.1984710539194,OK,方法成功运行
family.Victivallaceae.id.2255,Weighted mode,9,-0.0887513198327387,0.143869795662774,0.554455629393826,-0.370736119331777,0.193233479666299,0.915073105814912,0.690226054842222,1.21316601005037,OK,方法成功运行
family.unknownfamily.id.1000001214,Inverse variance weighted,8,0.0776680511950881,0.103324458418067,0.452236987111078,-0.124847887304324,0.2801839896945,1.08076384085344,0.882631151777618,1.3233732769842,OK,方法成功运行
family.unknownfamily.id.1000001214,Weighted median,8,0.114951447597485,0.0901184812113599,0.202111424581584,-0.0616807755767802,0.29158367077175,1.12181896924352,0.940182968257637,1.33854562595069,OK,方法成功运行
family.unknownfamily.id.1000001214,MR Egger,8,-0.0687743383431924,0.340686299174132,0.846688790484328,-0.736519484724492,0.598970808038107,0.933537319888942,0.47877741102362,1.82024445506355,OK,方法成功运行
family.unknownfamily.id.1000001214,Weighted mode,8,0.091063933289703,0.122374011171357,0.481017258955621,-0.148789128606157,0.330916995185563,1.09533903164757,0.861750814336043,1.39224422453841,OK,方法成功运行
family.unknownfamily.id.1000005471,Inverse variance weighted,11,0.0229570637448328,0.119259483298673,0.847353108157844,-0.210791523520567,0.256705651010232,1.02322260525717,0.809942903326479,1.29266457624265,OK,方法成功运行
family.unknownfamily.id.1000005471,Weighted median,11,-0.112030937391248,0.112593890551172,0.319736193972396,-0.332714962871545,0.10865308808905,0.894016598531221,0.716974529393785,1.11477555433542,OK,方法成功运行
family.unknownfamily.id.1000005471,MR Egger,11,-0.450547602906196,0.31450613678629,0.185789149886249,-1.06697963100733,0.165884425194932,0.637279080177864,0.344046095855023,1.18043666510165,OK,方法成功运行
family.unknownfamily.id.1000005471,Weighted mode,11,-0.160262165264365,0.140727215529987,0.281326598961893,-0.436087507703139,0.115563177174409,0.851920415746129,0.646561144379131,1.12250542902943,OK,方法成功运行
family.unknownfamily.id.1000006161,Inverse variance weighted,12,0.0672946834341578,0.0492186928282049,0.17154424814534,-0.0291739545091239,0.163763321377439,1.06961062827071,0.971247496889136,1.17793548994882,OK,方法成功运行
family.unknownfamily.id.1000006161,Weighted median,12,0.0986181271253681,0.0643648392465095,0.125479526017075,-0.0275369577977906,0.224773212048527,1.10364476707832,0.972838727912067,1.25203873669126,OK,方法成功运行
family.unknownfamily.id.1000006161,MR Egger,12,0.390333518682997,0.206036978549038,0.0874139326749584,-0.0134989592731186,0.794165996639111,1.47747347672673,0.986591743089746,2.21259491549626,OK,方法成功运行
family.unknownfamily.id.1000006161,Weighted mode,12,0.111314262492451,0.103576556115071,0.305515232762366,-0.0916957874930879,0.314324312477989,1.11774611734619,0.91238266554898,1.36933375656665,OK,方法成功运行
genus..Clostridiuminnocuumgroup.id.14397,Inverse variance weighted,9,-0.0129766051063813,0.0505416752619281,0.797371312578595,-0.11203828861976,0.0860850784069979,0.987107228018747,0.894010026435067,1.08989905123578,OK,方法成功运行
genus..Clostridiuminnocuumgroup.id.14397,Weighted median,9,-0.0447558860175831,0.0650792744250749,0.491633309598961,-0.17231126389073,0.0827994918555636,0.956230882672616,0.841717136238579,1.08632396990629,OK,方法成功运行
genus..Clostridiuminnocuumgroup.id.14397,MR Egger,9,0.0141485675086677,0.252240645313229,0.956836334941806,-0.480243097305262,0.508540232322597,1.01424913221238,0.618632985513475,1.66286203012555,OK,方法成功运行
genus..Clostridiuminnocuumgroup.id.14397,Weighted mode,9,-0.0551697877014911,0.0970440960873853,0.585294343453258,-0.245376216032766,0.135036640629784,0.946324460057518,0.782410127630131,1.1445787216682,OK,方法成功运行
